id;year;state;office;candidate;candidatevotes;totalvotes;party_simplified
1373;1992;FLORIDA;US PRESIDENT;;238;5313392;OTHER
1374;1992;GEORGIA;US PRESIDENT;CLINTON, BILL;1008966;2321133;DEMOCRAT
1375;1992;GEORGIA;US PRESIDENT;BUSH, GEORGE H.W.;995252;2321133;REPUBLICAN
1376;1992;GEORGIA;US PRESIDENT;PEROT, ROSS;309657;2321133;OTHER
1377;1992;GEORGIA;US PRESIDENT;MARROU, ANDRE;7110;2321133;LIBERTARIAN
1378;1992;GEORGIA;US PRESIDENT;;148;2321133;OTHER
1379;1992;HAWAII;US PRESIDENT;CLINTON, BILL;179310;372842;DEMOCRAT
1380;1992;HAWAII;US PRESIDENT;BUSH, GEORGE H.W.;136822;372842;REPUBLICAN
1381;1992;HAWAII;US PRESIDENT;PEROT, ROSS;53003;372842;OTHER
1382;1992;HAWAII;US PRESIDENT;"GRITZ, JAMES """"BO""""";1452;372842;OTHER
1383;1992;HAWAII;US PRESIDENT;MARROU, ANDRE;1119;372842;LIBERTARIAN
1384;1992;HAWAII;US PRESIDENT;FULANI, LENORA;720;372842;OTHER
1385;1992;HAWAII;US PRESIDENT;HAGELIN, JOHN;416;372842;OTHER
1386;1992;IDAHO;US PRESIDENT;BUSH, GEORGE H.W.;202645;482114;REPUBLICAN
1387;1992;IDAHO;US PRESIDENT;CLINTON, BILL;137013;482114;DEMOCRAT
1388;1992;IDAHO;US PRESIDENT;PEROT, ROSS;130395;482114;OTHER
1389;1992;IDAHO;US PRESIDENT;"GRITZ, JAMES """"BO""""";10894;482114;OTHER
1390;1992;IDAHO;US PRESIDENT;MARROU, ANDRE;1167;482114;LIBERTARIAN
1391;1992;ILLINOIS;US PRESIDENT;CLINTON, BILL;2453350;5050157;DEMOCRAT
1392;1992;ILLINOIS;US PRESIDENT;BUSH, GEORGE H.W.;1734096;5050157;REPUBLICAN
1393;1992;ILLINOIS;US PRESIDENT;PEROT, ROSS;840515;5050157;OTHER
1394;1992;ILLINOIS;US PRESIDENT;MARROU, ANDRE;9218;5050157;LIBERTARIAN
1395;1992;ILLINOIS;US PRESIDENT;FULANI, LENORA;5267;5050157;OTHER
1396;1992;ILLINOIS;US PRESIDENT;"GRITZ, JAMES """"BO""""";3577;5050157;OTHER
1397;1992;ILLINOIS;US PRESIDENT;HAGELIN, JOHN;2751;5050157;OTHER
1398;1992;ILLINOIS;US PRESIDENT;"WARREN, JAMES """"MAC""""";1361;5050157;OTHER
1399;1992;ILLINOIS;US PRESIDENT;;22;5050157;OTHER
1400;1992;INDIANA;US PRESIDENT;BUSH, GEORGE H.W.;989375;2305871;REPUBLICAN
1401;1992;INDIANA;US PRESIDENT;CLINTON, BILL;848420;2305871;DEMOCRAT
1402;1992;INDIANA;US PRESIDENT;PEROT, ROSS;455934;2305871;OTHER
1403;1992;INDIANA;US PRESIDENT;MARROU, ANDRE;7936;2305871;LIBERTARIAN
1404;1992;INDIANA;US PRESIDENT;FULANI, LENORA;2583;2305871;OTHER
1405;1992;INDIANA;US PRESIDENT;;1623;2305871;OTHER
1406;1992;IOWA;US PRESIDENT;CLINTON, BILL;586353;1354607;DEMOCRAT
1407;1992;IOWA;US PRESIDENT;BUSH, GEORGE H.W.;504891;1354607;REPUBLICAN
1408;1992;IOWA;US PRESIDENT;PEROT, ROSS;253468;1354607;OTHER
1409;1992;IOWA;US PRESIDENT;HAGELIN, JOHN;3079;1354607;OTHER
1410;1992;IOWA;US PRESIDENT;OTHER;1753;1354607;OTHER
1411;1992;IOWA;US PRESIDENT;"GRITZ, JAMES """"BO""""";1177;1354607;OTHER
1412;1992;IOWA;US PRESIDENT;MARROU, ANDRE;1076;1354607;LIBERTARIAN
1413;1992;IOWA;US PRESIDENT;BLANK VOTE/SCATTERING;741;1354607;OTHER
1414;1992;IOWA;US PRESIDENT;HERER, JACK;669;1354607;OTHER
1415;1992;IOWA;US PRESIDENT;PHILLIPS, HOWARD;480;1354607;OTHER
1416;1992;IOWA;US PRESIDENT;"WARREN, JAMES """"MAC""""";273;1354607;OTHER
1417;1992;IOWA;US PRESIDENT;LAROUCHE, LYNDON, JR.;238;1354607;OTHER
1418;1992;IOWA;US PRESIDENT;OTHER;212;1354607;OTHER
1419;1992;IOWA;US PRESIDENT;FULANI, LENORA;197;1354607;OTHER
1420;1992;KANSAS;US PRESIDENT;BUSH, GEORGE H.W.;449951;1157236;REPUBLICAN
1421;1992;KANSAS;US PRESIDENT;CLINTON, BILL;390434;1157236;DEMOCRAT
1422;1992;KANSAS;US PRESIDENT;PEROT, ROSS;312358;1157236;OTHER
1423;1992;KANSAS;US PRESIDENT;MARROU, ANDRE;4314;1157236;LIBERTARIAN
1424;1992;KANSAS;US PRESIDENT;;179;1157236;OTHER
1425;1992;KENTUCKY;US PRESIDENT;CLINTON, BILL;665104;1492900;DEMOCRAT
1426;1992;KENTUCKY;US PRESIDENT;BUSH, GEORGE H.W.;617178;1492900;REPUBLICAN
1427;1992;KENTUCKY;US PRESIDENT;PEROT, ROSS;203944;1492900;OTHER
1428;1992;KENTUCKY;US PRESIDENT;MARROU, ANDRE;4513;1492900;LIBERTARIAN
1429;1992;KENTUCKY;US PRESIDENT;PHILLIPS, HOWARD;989;1492900;OTHER
1430;1992;KENTUCKY;US PRESIDENT;HAGELIN, JOHN;695;1492900;OTHER
1431;1992;KENTUCKY;US PRESIDENT;FULANI, LENORA;430;1492900;OTHER
1432;1992;KENTUCKY;US PRESIDENT;;47;1492900;OTHER
1433;1992;LOUISIANA;US PRESIDENT;CLINTON, BILL;815971;1790017;DEMOCRAT
1434;1992;LOUISIANA;US PRESIDENT;BUSH, GEORGE H.W.;733386;1790017;REPUBLICAN
1435;1992;LOUISIANA;US PRESIDENT;PEROT, ROSS;211478;1790017;OTHER
1436;1992;LOUISIANA;US PRESIDENT;"GRITZ, JAMES """"BO""""";18545;1790017;OTHER
1437;1992;LOUISIANA;US PRESIDENT;MARROU, ANDRE;3155;1790017;LIBERTARIAN
1438;1992;LOUISIANA;US PRESIDENT;OTHER;1663;1790017;OTHER
1439;1992;LOUISIANA;US PRESIDENT;PHILLIPS, HOWARD;1552;1790017;OTHER
1440;1992;LOUISIANA;US PRESIDENT;FULANI, LENORA;1434;1790017;OTHER
1441;1992;LOUISIANA;US PRESIDENT;LAROUCHE, LYNDON, JR.;1136;1790017;OTHER
1442;1992;LOUISIANA;US PRESIDENT;HAGELIN, JOHN;889;1790017;OTHER
1443;1992;LOUISIANA;US PRESIDENT;YIAMOUYIANNIS, JOHN;808;1790017;OTHER
1444;1992;MAINE;US PRESIDENT;CLINTON, BILL;263420;679499;DEMOCRAT
1445;1992;MAINE;US PRESIDENT;PEROT, ROSS;206820;679499;OTHER
1446;1992;MAINE;US PRESIDENT;BUSH, GEORGE H.W.;206504;679499;REPUBLICAN
1447;1992;MAINE;US PRESIDENT;MARROU, ANDRE;1681;679499;LIBERTARIAN
1448;1992;MAINE;US PRESIDENT;FULANI, LENORA;519;679499;OTHER
1449;1992;MAINE;US PRESIDENT;PHILLIPS, HOWARD;464;679499;OTHER
1450;1992;MAINE;US PRESIDENT;OTHER;91;679499;OTHER
1451;1992;MARYLAND;US PRESIDENT;CLINTON, BILL;988571;1984580;DEMOCRAT
1452;1992;MARYLAND;US PRESIDENT;BUSH, GEORGE H.W.;707094;1984580;REPUBLICAN
1453;1992;MARYLAND;US PRESIDENT;PEROT, ROSS;281414;1984580;OTHER
1454;1992;MARYLAND;US PRESIDENT;MARROU, ANDRE;4715;1984580;LIBERTARIAN
1455;1992;MARYLAND;US PRESIDENT;FULANI, LENORA;2786;1984580;OTHER
1456;1992;MASSACHUSETTS;US PRESIDENT;CLINTON, BILL;1318639;2773664;DEMOCRAT
1457;1992;MASSACHUSETTS;US PRESIDENT;BUSH, GEORGE H.W.;805039;2773664;REPUBLICAN
1458;1992;MASSACHUSETTS;US PRESIDENT;PEROT, ROSS;630731;2773664;OTHER
1459;1992;MASSACHUSETTS;US PRESIDENT;MARROU, ANDRE;9021;2773664;LIBERTARIAN
1460;1992;MASSACHUSETTS;US PRESIDENT;FULANI, LENORA;3172;2773664;OTHER
1461;1992;MASSACHUSETTS;US PRESIDENT;OTHER;2218;2773664;OTHER
1462;1992;MASSACHUSETTS;US PRESIDENT;OTHER;1990;2773664;OTHER
1463;1992;MASSACHUSETTS;US PRESIDENT;HAGELIN, JOHN;1812;2773664;OTHER
1464;1992;MASSACHUSETTS;US PRESIDENT;LAROUCHE, LYNDON, JR.;1027;2773664;OTHER
1465;1992;MASSACHUSETTS;US PRESIDENT;BRISBEN, J. QUINN;13;2773664;OTHER
1466;1992;MASSACHUSETTS;US PRESIDENT;DODGE, EARL;2;2773664;OTHER
1467;1992;MICHIGAN;US PRESIDENT;CLINTON, BILL;1871182;4274673;DEMOCRAT
1468;1992;MICHIGAN;US PRESIDENT;BUSH, GEORGE H.W.;1554940;4274673;REPUBLICAN
1469;1992;MICHIGAN;US PRESIDENT;PEROT, ROSS;824813;4274673;OTHER
1470;1992;MICHIGAN;US PRESIDENT;MARROU, ANDRE;10175;4274673;LIBERTARIAN
1471;1992;MICHIGAN;US PRESIDENT;PHILLIPS, HOWARD;8263;4274673;OTHER
1472;1992;MICHIGAN;US PRESIDENT;HAGELIN, JOHN;2954;4274673;OTHER
1473;1992;MICHIGAN;US PRESIDENT;HALYARD, HELEN;1432;4274673;OTHER
1474;1992;MICHIGAN;US PRESIDENT;;914;4274673;OTHER
1475;1992;MINNESOTA;US PRESIDENT;CLINTON, BILL;1020997;2347948;DEMOCRAT
1476;1992;MINNESOTA;US PRESIDENT;BUSH, GEORGE H.W.;747841;2347948;REPUBLICAN
1477;1992;MINNESOTA;US PRESIDENT;PEROT, ROSS;562506;2347948;OTHER
1478;1992;MINNESOTA;US PRESIDENT;MARROU, ANDRE;3374;2347948;LIBERTARIAN
1479;1992;MINNESOTA;US PRESIDENT;"GRITZ, JAMES """"BO""""";3363;2347948;OTHER
1480;1992;MINNESOTA;US PRESIDENT;HERER, JACK;2659;2347948;OTHER
1481;1992;MINNESOTA;US PRESIDENT;;2499;2347948;OTHER
1482;1992;MINNESOTA;US PRESIDENT;HAGELIN, JOHN;1406;2347948;OTHER
1483;1992;MINNESOTA;US PRESIDENT;"WARREN, JAMES """"MAC""""";990;2347948;OTHER
1484;1992;MINNESOTA;US PRESIDENT;FULANI, LENORA;958;2347948;OTHER
1485;1992;MINNESOTA;US PRESIDENT;PHILLIPS, HOWARD;733;2347948;OTHER
1486;1992;MINNESOTA;US PRESIDENT;LAROUCHE, LYNDON, JR.;622;2347948;OTHER
1487;1992;MISSISSIPPI;US PRESIDENT;BUSH, GEORGE H.W.;487793;981793;REPUBLICAN
1488;1992;MISSISSIPPI;US PRESIDENT;CLINTON, BILL;400258;981793;DEMOCRAT
1489;1992;MISSISSIPPI;US PRESIDENT;PEROT, ROSS;85626;981793;OTHER
1490;1992;MISSISSIPPI;US PRESIDENT;OTHER;4310;981793;OTHER
1491;1992;MISSISSIPPI;US PRESIDENT;MARROU, ANDRE;2154;981793;LIBERTARIAN
1492;1992;MISSISSIPPI;US PRESIDENT;PHILLIPS, HOWARD;1652;981793;OTHER
1493;1992;MISSOURI;US PRESIDENT;CLINTON, BILL;1053873;2391270;DEMOCRAT
1494;1992;MISSOURI;US PRESIDENT;BUSH, GEORGE H.W.;811159;2391270;REPUBLICAN
1495;1992;MISSOURI;US PRESIDENT;PEROT, ROSS;518741;2391270;OTHER
1496;1992;MISSOURI;US PRESIDENT;MARROU, ANDRE;7497;2391270;LIBERTARIAN
1497;1992;MONTANA;US PRESIDENT;CLINTON, BILL;154507;410583;DEMOCRAT
1498;1992;MONTANA;US PRESIDENT;BUSH, GEORGE H.W.;144207;410583;REPUBLICAN
1499;1992;MONTANA;US PRESIDENT;PEROT, ROSS;107225;410583;OTHER
1500;1992;MONTANA;US PRESIDENT;OTHER;3658;410583;OTHER
1501;1992;MONTANA;US PRESIDENT;MARROU, ANDRE;986;410583;LIBERTARIAN
1502;1992;NEBRASKA;US PRESIDENT;BUSH, GEORGE H.W.;343678;737546;REPUBLICAN
1503;1992;NEBRASKA;US PRESIDENT;CLINTON, BILL;216864;737546;DEMOCRAT
1504;1992;NEBRASKA;US PRESIDENT;PEROT, ROSS;174104;737546;OTHER
1505;1992;NEBRASKA;US PRESIDENT;OTHER;1560;737546;OTHER
1506;1992;NEBRASKA;US PRESIDENT;MARROU, ANDRE;1340;737546;LIBERTARIAN
1507;1992;NEVADA;US PRESIDENT;CLINTON, BILL;189148;506318;DEMOCRAT
1508;1992;NEVADA;US PRESIDENT;BUSH, GEORGE H.W.;175828;506318;REPUBLICAN
1509;1992;NEVADA;US PRESIDENT;PEROT, ROSS;132580;506318;OTHER
1510;1992;NEVADA;US PRESIDENT;"GRITZ, JAMES """"BO""""";2892;506318;OTHER
1511;1992;NEVADA;US PRESIDENT;OTHER;2537;506318;OTHER
1512;1992;NEVADA;US PRESIDENT;MARROU, ANDRE;1835;506318;LIBERTARIAN
1513;1992;NEVADA;US PRESIDENT;PHILLIPS, HOWARD;677;506318;OTHER
1514;1992;NEVADA;US PRESIDENT;FULANI, LENORA;483;506318;OTHER
1515;1992;NEVADA;US PRESIDENT;HAGELIN, JOHN;338;506318;OTHER
1516;1992;NEW HAMPSHIRE;US PRESIDENT;CLINTON, BILL;209040;537215;DEMOCRAT
1517;1992;NEW HAMPSHIRE;US PRESIDENT;BUSH, GEORGE H.W.;202484;537215;REPUBLICAN
1518;1992;NEW HAMPSHIRE;US PRESIDENT;PEROT, ROSS;121337;537215;OTHER
1519;1992;NEW HAMPSHIRE;US PRESIDENT;MARROU, ANDRE;3548;537215;LIBERTARIAN
1520;1992;NEW HAMPSHIRE;US PRESIDENT;FULANI, LENORA;512;537215;OTHER
1521;1992;NEW HAMPSHIRE;US PRESIDENT;HAGELIN, JOHN;294;537215;OTHER
1522;1992;NEW JERSEY;US PRESIDENT;CLINTON, BILL;1436206;3343594;DEMOCRAT
1523;1992;NEW JERSEY;US PRESIDENT;BUSH, GEORGE H.W.;1356865;3343594;REPUBLICAN
1524;1992;NEW JERSEY;US PRESIDENT;PEROT, ROSS;521829;3343594;OTHER
1525;1992;NEW JERSEY;US PRESIDENT;MARROU, ANDRE;6822;3343594;LIBERTARIAN
1526;1992;NEW JERSEY;US PRESIDENT;BRADFORD, DREW;4749;3343594;OTHER
1527;1992;NEW JERSEY;US PRESIDENT;FULANI, LENORA;3513;3343594;OTHER
1528;1992;NEW JERSEY;US PRESIDENT;PHILLIPS, HOWARD;2670;3343594;OTHER
1529;1992;NEW JERSEY;US PRESIDENT;LAROUCHE, LYNDON, JR.;2095;3343594;OTHER
1530;1992;NEW JERSEY;US PRESIDENT;"WARREN, JAMES """"MAC""""";2011;3343594;OTHER
1531;1992;NEW JERSEY;US PRESIDENT;DANIELS, RON;1996;3343594;OTHER
1532;1992;NEW JERSEY;US PRESIDENT;"GRITZ, JAMES """"BO""""";1867;3343594;OTHER
1533;1992;NEW JERSEY;US PRESIDENT;HAYLARD, HELEN;1618;3343594;OTHER
1534;1992;NEW JERSEY;US PRESIDENT;HAGELIN, JOHN;1353;3343594;OTHER
1535;1992;NEW MEXICO;US PRESIDENT;CLINTON, BILL;261617;569986;DEMOCRAT
1536;1992;NEW MEXICO;US PRESIDENT;BUSH, GEORGE H.W.;212824;569986;REPUBLICAN
1537;1992;NEW MEXICO;US PRESIDENT;PEROT, ROSS;91895;569986;OTHER
1538;1992;NEW MEXICO;US PRESIDENT;MARROU, ANDRE;1615;569986;LIBERTARIAN
1539;1992;NEW MEXICO;US PRESIDENT;PHILLIPS, HOWARD;620;569986;OTHER
1540;1992;NEW MEXICO;US PRESIDENT;HAGELIN, JOHN;562;569986;OTHER
1541;1992;NEW MEXICO;US PRESIDENT;FULANI, LENORA;369;569986;OTHER
1542;1992;NEW MEXICO;US PRESIDENT;"WARREN, JAMES """"MAC""""";183;569986;OTHER
1543;1992;NEW MEXICO;US PRESIDENT;LA RIVA, GLORIA ESTELLA;181;569986;OTHER
1544;1992;NEW MEXICO;US PRESIDENT;DODGE, EARL;120;569986;OTHER
1545;1992;NEW YORK;US PRESIDENT;CLINTON, BILL;3346894;7079432;DEMOCRAT
1546;1992;NEW YORK;US PRESIDENT;BUSH, GEORGE H.W.;2041690;7079432;REPUBLICAN
1547;1992;NEW YORK;US PRESIDENT;PEROT, ROSS;1090721;7079432;OTHER
1548;1992;NEW YORK;US PRESIDENT;BUSH, GEORGE H.W.;177000;7079432;OTHER
1549;1992;NEW YORK;US PRESIDENT;BLANK VOTE/SCATTERING;152951;7079432;OTHER
1550;1992;NEW YORK;US PRESIDENT;BUSH, GEORGE H.W.;127959;7079432;OTHER
1551;1992;NEW YORK;US PRESIDENT;CLINTON, BILL;97556;7079432;OTHER
1552;1992;NEW YORK;US PRESIDENT;"WARREN, JAMES """"MAC""""";15472;7079432;OTHER
1553;1992;NEW YORK;US PRESIDENT;MARROU, ANDRE;13451;7079432;LIBERTARIAN
1554;1992;NEW YORK;US PRESIDENT;FULANI, LENORA;11318;7079432;OTHER
1555;1992;NEW YORK;US PRESIDENT;HAGELIN, JOHN;4420;7079432;OTHER
1556;1992;NORTH CAROLINA;US PRESIDENT;BUSH, GEORGE H.W.;1134661;2611850;REPUBLICAN
1557;1992;NORTH CAROLINA;US PRESIDENT;CLINTON, BILL;1114042;2611850;DEMOCRAT
1558;1992;NORTH CAROLINA;US PRESIDENT;PEROT, ROSS;357864;2611850;OTHER
1559;1992;NORTH CAROLINA;US PRESIDENT;MARROU, ANDRE;5171;2611850;LIBERTARIAN
1560;1992;NORTH CAROLINA;US PRESIDENT;FULANI, LENORA;59;2611850;OTHER
1561;1992;NORTH CAROLINA;US PRESIDENT;HAGELIN, JOHN;41;2611850;OTHER
1562;1992;NORTH CAROLINA;US PRESIDENT;"WARREN, JAMES """"MAC""""";12;2611850;OTHER
1563;1992;NORTH DAKOTA;US PRESIDENT;BUSH, GEORGE H.W.;136244;308133;REPUBLICAN
1564;1992;NORTH DAKOTA;US PRESIDENT;CLINTON, BILL;99168;308133;DEMOCRAT
1565;1992;NORTH DAKOTA;US PRESIDENT;PEROT, ROSS;71084;308133;OTHER
1566;1992;NORTH DAKOTA;US PRESIDENT;OTHER;1637;308133;OTHER
1567;1992;OHIO;US PRESIDENT;CLINTON, BILL;1984942;4939967;DEMOCRAT
1568;1992;OHIO;US PRESIDENT;BUSH, GEORGE H.W.;1894310;4939967;REPUBLICAN
1569;1992;OHIO;US PRESIDENT;PEROT, ROSS;1036426;4939967;OTHER
1570;1992;OHIO;US PRESIDENT;OTHER;24247;4939967;OTHER
1571;1992;OHIO;US PRESIDENT;;42;4939967;OTHER
1572;1992;OKLAHOMA;US PRESIDENT;BUSH, GEORGE H.W.;592929;1390359;REPUBLICAN
1573;1992;OKLAHOMA;US PRESIDENT;CLINTON, BILL;473066;1390359;DEMOCRAT
1574;1992;OKLAHOMA;US PRESIDENT;PEROT, ROSS;319878;1390359;OTHER
1575;1992;OKLAHOMA;US PRESIDENT;MARROU, ANDRE;4486;1390359;LIBERTARIAN
1576;1992;OREGON;US PRESIDENT;CLINTON, BILL;621314;1462643;DEMOCRAT
1577;1992;OREGON;US PRESIDENT;BUSH, GEORGE H.W.;475757;1462643;REPUBLICAN
1578;1992;OREGON;US PRESIDENT;PEROT, ROSS;354091;1462643;OTHER
1579;1992;OREGON;US PRESIDENT;MARROU, ANDRE;4277;1462643;LIBERTARIAN
1580;1992;OREGON;US PRESIDENT;FULANI, LENORA;3030;1462643;OTHER
1581;1992;OREGON;US PRESIDENT;OTHER;2609;1462643;OTHER
1582;1992;OREGON;US PRESIDENT;;1565;1462643;OTHER
1583;1992;PENNSYLVANIA;US PRESIDENT;CLINTON, BILL;2239164;4959810;DEMOCRAT
1584;1992;PENNSYLVANIA;US PRESIDENT;BUSH, GEORGE H.W.;1791841;4959810;REPUBLICAN
1585;1992;PENNSYLVANIA;US PRESIDENT;PEROT, ROSS;902667;4959810;OTHER
1586;1992;PENNSYLVANIA;US PRESIDENT;MARROU, ANDRE;21477;4959810;LIBERTARIAN
1587;1992;PENNSYLVANIA;US PRESIDENT;FULANI, LENORA;4661;4959810;OTHER
1588;1992;RHODE ISLAND;US PRESIDENT;CLINTON, BILL;213299;453365;DEMOCRAT
1589;1992;RHODE ISLAND;US PRESIDENT;BUSH, GEORGE H.W.;131601;453365;REPUBLICAN
1590;1992;RHODE ISLAND;US PRESIDENT;PEROT, ROSS;105045;453365;OTHER
1591;1992;RHODE ISLAND;US PRESIDENT;FULANI, LENORA;1878;453365;OTHER
1592;1992;RHODE ISLAND;US PRESIDENT;MARROU, ANDRE;571;453365;LIBERTARIAN
1593;1992;RHODE ISLAND;US PRESIDENT;LAROUCHE, LYNDON, JR.;494;453365;OTHER
1594;1992;RHODE ISLAND;US PRESIDENT;HAGELIN, JOHN;262;453365;OTHER
1595;1992;RHODE ISLAND;US PRESIDENT;PHILLIPS, HOWARD;215;453365;OTHER
1596;1992;SOUTH CAROLINA;US PRESIDENT;BUSH, GEORGE H.W.;577507;1228912;REPUBLICAN
1597;1992;SOUTH CAROLINA;US PRESIDENT;CLINTON, BILL;525514;1228912;DEMOCRAT
1598;1992;SOUTH CAROLINA;US PRESIDENT;PEROT, ROSS;119257;1228912;OTHER
1599;1992;SOUTH CAROLINA;US PRESIDENT;MARROU, ANDRE;2719;1228912;LIBERTARIAN
1600;1992;SOUTH CAROLINA;US PRESIDENT;PHILLIPS, HOWARD;2680;1228912;OTHER
1601;1992;SOUTH CAROLINA;US PRESIDENT;FULANI, LENORA;1235;1228912;OTHER
1602;1992;SOUTH DAKOTA;US PRESIDENT;BUSH, GEORGE H.W.;136718;336254;REPUBLICAN
1603;1992;SOUTH DAKOTA;US PRESIDENT;CLINTON, BILL;124888;336254;DEMOCRAT
1604;1992;SOUTH DAKOTA;US PRESIDENT;PEROT, ROSS;73295;336254;OTHER
1605;1992;SOUTH DAKOTA;US PRESIDENT;MARROU, ANDRE;814;336254;LIBERTARIAN
1606;1992;SOUTH DAKOTA;US PRESIDENT;OTHER;539;336254;OTHER
1607;1992;TENNESSEE;US PRESIDENT;CLINTON, BILL;933521;1982638;DEMOCRAT
1608;1992;TENNESSEE;US PRESIDENT;BUSH, GEORGE H.W.;841300;1982638;REPUBLICAN
1609;1992;TENNESSEE;US PRESIDENT;PEROT, ROSS;199968;1982638;OTHER
1610;1992;TENNESSEE;US PRESIDENT;OTHER;7688;1982638;OTHER
1611;1992;TENNESSEE;US PRESIDENT;;161;1982638;OTHER
1612;1992;TEXAS;US PRESIDENT;BUSH, GEORGE H.W.;2496071;6154018;REPUBLICAN
1613;1992;TEXAS;US PRESIDENT;CLINTON, BILL;2281815;6154018;DEMOCRAT
1614;1992;TEXAS;US PRESIDENT;PEROT, ROSS;1354781;6154018;OTHER
1615;1992;TEXAS;US PRESIDENT;MARROU, ANDRE;19699;6154018;LIBERTARIAN
1616;1992;TEXAS;US PRESIDENT;;1652;6154018;OTHER
1617;1992;UTAH;US PRESIDENT;BUSH, GEORGE H.W.;322632;743998;REPUBLICAN
1618;1992;UTAH;US PRESIDENT;PEROT, ROSS;203400;743998;OTHER
1619;1992;UTAH;US PRESIDENT;CLINTON, BILL;183429;743998;DEMOCRAT
1620;1992;UTAH;US PRESIDENT;"GRITZ, JAMES """"BO""""";28602;743998;OTHER
1621;1992;UTAH;US PRESIDENT;MARROU, ANDRE;1900;743998;LIBERTARIAN
1622;1992;UTAH;US PRESIDENT;HAGELIN, JOHN;1319;743998;OTHER
1623;1992;UTAH;US PRESIDENT;LAROUCHE, LYNDON, JR.;1089;743998;OTHER
1624;1992;UTAH;US PRESIDENT;FULANI, LENORA;414;743998;OTHER
1625;1992;UTAH;US PRESIDENT;PHILLIPS, HOWARD;393;743998;OTHER
1626;1992;UTAH;US PRESIDENT;OTHER;292;743998;OTHER
1627;1992;UTAH;US PRESIDENT;"WARREN, JAMES """"MAC""""";200;743998;OTHER
1628;1992;UTAH;US PRESIDENT;DANIELS, RON;177;743998;OTHER
1629;1992;UTAH;US PRESIDENT;BRISBEN, J. QUINN;151;743998;OTHER
1630;1992;VERMONT;US PRESIDENT;CLINTON, BILL;133592;289701;DEMOCRAT
1631;1992;VERMONT;US PRESIDENT;BUSH, GEORGE H.W.;88122;289701;REPUBLICAN
1632;1992;VERMONT;US PRESIDENT;PEROT, ROSS;65991;289701;OTHER
1633;1992;VERMONT;US PRESIDENT;MARROU, ANDRE;501;289701;LIBERTARIAN
1634;1992;VERMONT;US PRESIDENT;;488;289701;OTHER
1635;1992;VERMONT;US PRESIDENT;OTHER;329;289701;OTHER
1636;1992;VERMONT;US PRESIDENT;HAGELIN, JOHN;315;289701;OTHER
1637;1992;VERMONT;US PRESIDENT;PHILLIPS, HOWARD;124;289701;OTHER
1638;1992;VERMONT;US PRESIDENT;FULANI, LENORA;100;289701;OTHER
1639;1992;VERMONT;US PRESIDENT;"WARREN, JAMES """"MAC""""";82;289701;OTHER
1640;1992;VERMONT;US PRESIDENT;LAROUCHE, LYNDON, JR.;57;289701;OTHER
1641;1992;VIRGINIA;US PRESIDENT;BUSH, GEORGE H.W.;1150517;2559129;REPUBLICAN
1642;1992;VIRGINIA;US PRESIDENT;CLINTON, BILL;1038650;2559129;DEMOCRAT
1643;1992;VIRGINIA;US PRESIDENT;PEROT, ROSS;348639;2559129;OTHER
1644;1992;VIRGINIA;US PRESIDENT;OTHER;15129;2559129;OTHER
1645;1992;VIRGINIA;US PRESIDENT;MARROU, ANDRE;5730;2559129;LIBERTARIAN
1646;1992;VIRGINIA;US PRESIDENT;;464;2559129;OTHER
1647;1992;WASHINGTON;US PRESIDENT;CLINTON, BILL;993037;2287565;DEMOCRAT
1648;1992;WASHINGTON;US PRESIDENT;BUSH, GEORGE H.W.;731234;2287565;REPUBLICAN
1649;1992;WASHINGTON;US PRESIDENT;PEROT, ROSS;541780;2287565;OTHER
1650;1992;WASHINGTON;US PRESIDENT;MARROU, ANDRE;7533;2287565;LIBERTARIAN
1651;1992;WASHINGTON;US PRESIDENT;"GRITZ, JAMES """"BO""""";4854;2287565;OTHER
1652;1992;WASHINGTON;US PRESIDENT;HAGELIN, JOHN;2456;2287565;OTHER
1653;1992;WASHINGTON;US PRESIDENT;PHILLIPS, HOWARD;2354;2287565;OTHER
1654;1992;WASHINGTON;US PRESIDENT;OTHER;2026;2287565;OTHER
1655;1992;WASHINGTON;US PRESIDENT;FULANI, LENORA;1776;2287565;OTHER
1656;1992;WASHINGTON;US PRESIDENT;"WARREN, JAMES """"MAC""""";515;2287565;OTHER
1657;1992;WEST VIRGINIA;US PRESIDENT;CLINTON, BILL;331001;683677;DEMOCRAT
1658;1992;WEST VIRGINIA;US PRESIDENT;BUSH, GEORGE H.W.;241974;683677;REPUBLICAN
1659;1992;WEST VIRGINIA;US PRESIDENT;PEROT, ROSS;108829;683677;OTHER
1660;1992;WEST VIRGINIA;US PRESIDENT;MARROU, ANDRE;1873;683677;LIBERTARIAN
1661;1992;WISCONSIN;US PRESIDENT;CLINTON, BILL;1041066;2531064;DEMOCRAT
1662;1992;WISCONSIN;US PRESIDENT;BUSH, GEORGE H.W.;930855;2531064;REPUBLICAN
1663;1992;WISCONSIN;US PRESIDENT;PEROT, ROSS;544479;2531064;OTHER
1664;1992;WISCONSIN;US PRESIDENT;OTHER;7518;2531064;OTHER
1665;1992;WISCONSIN;US PRESIDENT;MARROU, ANDRE;2877;2531064;LIBERTARIAN
1666;1992;WISCONSIN;US PRESIDENT;DANIELS, RON;1833;2531064;OTHER
1667;1992;WISCONSIN;US PRESIDENT;HAGELIN, JOHN;1070;2531064;OTHER
